appid,english,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime
685420,1,0,15,82,64,0,0
685430,1,0,0,5,2,0,0
685450,1,0,0,6,0,0,0
685570,1,0,0,4,0,0,0
685680,1,0,8,151,21,221,221
685690,1,0,54,194,20,140,140
685730,1,0,0,0,1,0,0
685750,1,0,1215,27,27,0,0
685760,1,0,0,1,1,0,0
685790,1,0,10,44,68,1,1
685800,1,0,0,10,0,0,0
685910,1,0,0,8,2,0,0
685920,1,0,16,3,1,0,0
685950,1,0,134,106,61,1,1
685970,1,0,0,0,1,0,0
685990,1,0,6,31,52,0,0
686000,1,0,0,1,1,0,0
686010,1,0,0,12,1,0,0
686030,1,0,0,13,1,0,0
686040,1,0,0,3,1,0,0
686090,1,0,0,4,3,0,0
686100,1,7,0,0,2,0,0
686110,1,0,34,48,8,0,0
686180,1,0,0,235,160,0,0
686190,1,0,0,512,179,237,237
686200,1,0,47,820,67,39,39
686230,1,0,0,13,11,0,0
686260,1,0,0,492,264,17,17
686340,1,0,0,109,16,1,1
686360,1,0,30,29,8,0,0
686380,1,0,0,3,5,0,0
686440,1,0,0,55,14,0,0
686450,1,0,27,12,0,0,0
686490,1,0,0,3,5,0,0
686500,1,0,24,23,14,0,0
686510,1,12,43,5,0,0,0
686520,1,0,21,13,3,0,0
686550,1,0,5000,19,15,0,0
686570,1,0,48,64,27,0,0
686580,1,0,7,3,0,0,0
686600,1,0,0,598,644,18,22
686610,1,0,0,5,4,0,0
686620,1,0,18,6,3,0,0
686630,1,0,15,2,0,0,0
686640,1,0,12,5,4,0,0
686680,1,0,0,285,79,0,0
686740,1,0,18,13,9,0,0
686760,1,0,7,56,7,0,0
686870,1,0,0,20,8,0,0
686900,1,0,15,55,20,0,0
686910,1,0,0,4,4,0,0
686940,1,0,0,4,3,0,0
686950,1,0,0,6,2,0,0
687260,1,18,44,537,54,433,433
687270,1,0,13,5,3,0,0
687280,1,0,0,29,25,1,1
687310,1,0,10,17,3,0,0
687320,1,0,0,8,4,0,0
687360,1,0,0,13,0,0,0
687390,1,0,49,1,2,0,0
687480,1,0,5000,21,17,25322,25322
687490,1,0,5000,28,17,0,0
687510,1,0,0,11,5,2,2
687540,1,0,24,31,11,0,0
687560,1,0,15,12,3,0,0
687590,1,0,0,142,5,0,0
687600,1,12,0,8,13,0,0
687610,1,0,26,2,0,0,0
687630,1,0,0,53,33,0,0
687640,1,0,0,0,3,0,0
687650,0,0,22,155,111,5,5
687720,1,0,13,6,3,0,0
687730,1,0,0,1,3,0,0
687750,1,0,13,101,80,0,0
687760,1,0,0,4,6,0,0
687830,1,0,11,137,9,0,0
687850,1,0,0,272,81,58,58
687870,1,0,0,13,16,0,0
687890,1,0,20,13,2,0,0
687900,1,0,0,12,1,0,0
687920,1,0,19,444,95,483,483
687980,1,0,0,242,12,0,0
688000,1,0,49,4,4,0,0
688020,1,0,0,7,14,0,0
688050,1,0,0,1,0,0,0
688060,1,0,0,101,14,0,0
688070,1,0,0,33,2,0,0
688110,1,0,16,8,0,0,0
688130,1,0,16,324,95,0,0
688140,1,0,21,56,25,0,0
688170,1,0,0,3,1,0,0
688200,1,0,0,2,1,0,0
688210,1,0,0,3,0,0,0
688260,1,0,13,36,18,0,0
688330,1,0,15,3,1,0,0
688350,1,0,19,4,8,0,0
688360,1,0,41,39,20,0,0
688370,1,0,1,12,2,0,0
688380,1,0,2,24,3,0,0
688400,1,0,8,23,6,0,0
688420,1,0,11,684,182,0,0
688450,1,0,17,11,5,0,0
688470,1,0,0,1017,1161,759,759
688480,1,0,33,184,120,349,349
688500,1,0,0,54,26,0,0
688570,1,0,5,32,19,0,0
688580,1,0,0,4,7,0,0
688590,1,0,29,19,10,0,0
688600,1,0,14,9,3,0,0
688620,1,0,26,5,3,0,0
688630,1,0,33,5,8,0,0
688650,1,0,0,31,23,0,0
688680,1,0,70,15,3,0,0
688690,1,0,5,62,12,0,0
688720,1,0,0,7,0,0,0
688770,1,0,0,15,0,0,0
688780,1,0,0,2,0,0,0
688790,1,0,14,4,0,0,0
688800,1,0,9,15,6,0,0
688880,1,0,8,17,14,0,0
688930,1,0,0,8,3,0,0
688940,1,0,0,2,2,0,0
689000,1,0,28,13,3,0,0
689020,1,0,0,3,2,0,0
689030,1,0,55,5,3,0,0
689040,1,0,52,15,1,0,0
689050,1,0,7,3,4,0,0
689060,1,0,0,3,6,0,0
689070,0,0,32,160,17,0,0
689080,1,0,0,6,6,0,0
689090,1,0,34,653,93,54,66
689100,1,0,0,9,10,0,0
689120,1,0,0,3,0,0,0
689160,1,0,51,12,3,0,0
689170,1,0,0,14,2,0,0
689180,1,0,5000,28,13,0,0
689210,1,0,0,1,0,0,0
689270,1,0,0,3,3,0,0
689290,1,0,0,17,0,0,0
689300,1,0,0,5,0,0,0
689340,1,0,1176,4,2,0,0
689350,1,0,27,25,41,0,0
689360,1,0,6,38,77,0,0
689400,1,0,15,94,18,0,0
689480,1,0,0,4,2,0,0
689520,1,0,16,16,26,0,0
689570,1,0,23,41,6,0,0
689580,1,0,0,138,5,0,0
689600,1,0,0,1,0,0,0
689610,1,0,0,1,0,0,0
689620,1,0,0,54,29,0,0
689650,1,0,9,124,99,0,0
689680,0,0,11,7,1,0,0
689700,1,0,26,113,25,0,0
689710,1,0,0,59,0,0,0
689740,1,0,0,6,0,0,0
689750,1,0,7,140,57,49,49
689830,1,0,0,8,4,0,0
689850,0,0,0,0,1,0,0
689880,1,0,65,1,0,0,0
689900,1,0,44,166,9,0,0
689910,1,0,10,257,18,133,133
690000,1,0,0,2,1,0,0
690040,1,0,1,240,36,0,0
690060,1,0,8,149,89,40,40
690080,1,0,31,8,3,0,0
690120,1,0,30,67,13,0,0
690130,1,0,36,17,4,0,0
690140,1,0,12,141,36,0,0
690150,1,0,47,46,8,0,0
690200,1,0,22,27,0,0,0
690220,1,0,0,3,5,0,0
690240,1,0,5000,30,12,0,0
690250,1,0,0,3,3,0,0
690260,1,0,35,2,1,0,0
690280,1,0,0,6,4,0,0
690310,1,0,18,7,1,0,0
690350,1,0,9,40,15,0,0
690400,1,0,0,21,3,0,0
690410,1,0,0,2,0,0,0
690440,1,0,0,1,0,0,0
690460,1,0,103,17,16,0,0
690510,1,0,0,1097,349,617,1003
690530,1,0,31,3579,1109,3958,4019
690550,1,0,6,9,1,0,0
690560,1,0,31,56,6,0,0
690570,1,0,9,6,1,0,0
690580,1,0,0,6,7,0,0
690610,1,0,83,123,58,61,61
690620,1,0,16,55,15,0,0
690630,1,0,23,17,2,0,0
690670,1,0,0,1,3,0,0
690710,1,0,20,19,1,0,0
690740,1,0,4564,50,27,0,0
690790,1,0,54,1017,670,104,104
690810,1,0,29,204,121,0,0
690820,1,0,25,3,3,0,0
690830,1,0,0,1228,386,219,328
690840,1,0,0,0,1,0,0
690850,1,0,21,8,2,0,0
690860,1,0,0,0,3,0,0
690930,1,0,4,440,52,0,0
690950,1,0,0,3,0,0,0
691020,1,0,0,548,655,91,10
691080,1,0,1596,44,33,0,0
691130,1,0,5000,27,57,0,0
691150,1,0,0,130,10,644,644
691160,1,0,26,174,18,0,0
691190,1,0,0,12,9,0,0
691220,1,0,13,1,1,0,0
691240,1,0,15,17,4,0,0
691250,1,0,31,16,1,0,0
691280,1,0,60,142,47,0,0
691320,1,0,37,157,31,869,869
691390,1,0,0,132,25,0,0
691420,1,0,0,7,5,0,0
691430,1,0,0,25,0,0,0
691450,1,0,21,350,8,1117,1117
691540,1,0,21,53,34,0,0
691570,1,0,0,4,1,0,0
691580,1,0,24,12,7,0,0
691590,1,0,39,4,4,0,0
691600,1,0,12,5,4,0,0
691620,1,0,8,5,0,0,0
691630,1,0,23,93,35,0,0
691640,1,0,0,1,0,0,0
691650,1,0,0,10,2,0,0
691680,1,0,10,2,1,0,0
691690,1,0,50,1007,256,0,0
691700,1,0,0,1,1,0,0
691720,1,0,0,12,2,0,0
691730,1,0,0,104,53,95,95
691750,1,0,7,11,2,0,0
691770,1,0,0,237,9,0,0
691810,1,0,0,18,58,0,0
691830,1,0,35,85,12,0,0
691860,1,0,0,2,1,0,0
691890,1,0,0,14,2,0,0
691910,1,0,0,5,0,0,0
691920,1,0,5000,14,33,0,0
691930,1,0,0,45,6,0,0
691980,1,0,11,0,5,0,0
691990,1,0,0,2,0,0,0
692030,1,0,29,94,238,3736,3736
692090,1,0,0,3,0,0,0
692100,1,0,18,139,23,0,0
692110,1,0,0,6,0,0,0
692170,1,0,21,0,2,0,0
692180,1,0,0,77,13,0,0
692190,1,0,0,4,0,0,0
692200,1,0,210,26,16,0,0
692260,1,0,0,13,12,0,0
692270,1,0,0,72,31,0,0
692290,1,0,0,13,12,0,0
692310,1,0,43,7,2,0,0
692360,1,0,0,23,5,0,0
692530,1,0,0,3,3,0,0
692590,1,0,4,14,16,0,0
692610,1,0,14,2,1,0,0
692630,1,0,0,0,3,0,0
692660,1,0,0,2,1,0,0
692680,1,0,0,3,0,0,0
692690,1,3,17,21,4,0,0
692710,1,0,0,14,2,0,0
692780,1,0,0,41,15,0,0
692790,1,0,0,27,16,0,0
692830,1,0,0,11,5,0,0
692840,1,0,45,204,453,0,0
692880,0,0,0,28,2,0,0
692920,1,0,12,399,146,48,48
692930,1,0,16,39,10,0,0
693030,1,0,5,8,0,0,0
693090,1,0,26,4,3,0,0
693180,1,0,24,14,8,0,0
693190,1,0,0,11,12,0,0
693210,1,0,0,26,10,0,0
693240,1,0,0,2,4,0,0
693250,1,0,5000,14,19,0,0
693300,1,0,0,2,2,0,0
693310,1,0,22,4,2,0,0
693320,1,0,35,1,0,0,0
693330,1,0,0,5,0,0,0
693360,1,12,28,2,3,0,0
693380,1,0,0,5,1,0,0
693400,1,0,0,1,2,0,0
693430,1,0,33,3,3,0,0
693440,1,0,0,12,6,0,0
693450,1,0,0,12,0,0,0
693500,1,0,0,0,1,0,0
693560,1,0,0,6,0,0,0
693580,1,0,0,70,26,0,0
693650,1,0,2090,7,1,0,0
693670,1,0,29,30,18,0,0
693700,1,0,16,81,8,0,0
693750,1,0,16,72,49,0,0
693790,1,0,0,12,9,0,0
693810,1,0,0,9,5,0,0
693830,1,0,7,15,3,0,0
693880,1,0,5000,23,17,0,0
693890,1,0,5000,22,14,0,0
693950,1,0,0,12,0,0,0
693960,1,0,26,32,8,0,0
693990,1,0,0,4,0,0,0
694070,1,0,10,7,3,0,0
694090,1,0,15,82,30,0,0
694130,1,0,20,79,98,0,0
694140,1,0,57,9,3,0,0
694150,1,0,0,7,1,0,0
694160,1,0,7,1,1,0,0
694180,1,0,0,14,11,0,0
694370,1,0,15,53,5,0,0
694420,1,0,0,1,0,0,0
694430,1,0,0,1,3,0,0
694440,1,0,0,4,8,0,0
694470,1,0,0,1,6,0,0
694480,1,0,17,18,11,0,0
694490,1,0,36,23,30,0,0
694500,1,0,0,152,28,0,0
694520,1,0,0,4,1,0,0
694550,1,0,0,9,0,0,0
694660,1,0,0,6,1,0,0
694670,1,0,1,7,0,0,0
694720,1,0,0,444,584,0,0
694730,1,0,0,18,8,0,0
694760,1,0,0,12,1,0,0
694790,1,0,5,15,3,0,0
694830,1,0,13,6,1,0,0
694870,1,0,0,20,4,0,0
694930,1,0,26,12,3,0,0
694950,1,0,27,24,5,0,0
694960,1,0,34,6,1,0,0
694980,1,0,44,52,22,0,0
695100,1,0,32,102,26,0,0
695110,1,0,9,25,1,0,0
695290,1,0,29,217,130,0,0
695320,1,0,0,3,0,0,0
695360,1,0,12,49,60,0,0
695420,1,0,19,8,0,0,0
695450,1,0,30,20,9,0,0
695460,1,0,15,4,0,0,0
695490,1,0,0,4,2,0,0
695510,1,0,13,31,8,0,0
695560,1,0,22,1,0,0,0
695590,1,0,200,25,11,0,0
695600,1,0,24,109,36,0,0
695630,0,0,32,227,327,0,0
695650,0,0,33,64,32,0,0
695660,1,0,0,24,3,0,0
695690,1,0,0,94,154,0,0
695720,1,0,0,21,16,0,0
695760,1,0,0,26,12,0,0
695810,1,0,0,9,4,0,0
695830,1,0,0,9,0,0,0
695880,1,0,0,0,1,0,0
695910,1,0,37,6,2,0,0
695920,1,0,18,662,138,0,0
695940,1,0,0,2,1,0,0
695950,1,0,0,1,0,0,0
695960,1,0,0,3,0,0,0
695970,1,0,30,108,17,8,8
695980,1,0,23,2,1,0,0
695990,1,0,0,1,0,0,0
696000,1,0,0,2,0,0,0
696010,1,0,0,2,0,0,0
696020,1,0,0,1,0,0,0
696040,1,0,0,6,2,0,0
696060,1,0,9,32,3,0,0
696110,1,0,0,3,2,0,0
696140,1,0,69,182,20,0,0
696160,1,0,0,29,14,0,0
696170,1,0,50,1783,647,0,0
696180,1,0,14,134,69,0,0
696190,1,0,0,2,7,0,0
696200,1,0,0,31,0,0,0
696250,1,0,10,7,9,0,0
696310,1,0,5,6,5,0,0
696360,1,0,46,68,47,228,228
696370,1,0,0,919,534,463,427
696400,1,0,961,13,23,1,1
696410,1,0,11,8,2,0,0
696430,1,0,0,5,8,0,0
696460,1,0,39,62,9,0,0
696470,1,0,18,2,4,0,0
696480,1,0,17,414,97,20,21
696490,1,0,0,19,5,0,0
696500,1,0,0,3,13,0,0
696530,1,0,16,107,13,0,0
696540,1,0,0,4,5,0,0
696560,1,0,15,48,8,0,0
696580,1,0,0,7,5,0,0
696590,1,0,55,139,35,0,0
696650,1,0,0,92,22,0,0
696710,1,0,0,13,3,0,0
696730,1,0,20,18,13,0,0
696760,1,0,16,6,0,0,0
696810,1,0,66,6,2,0,0
696840,1,0,0,4,6,0,0
696860,1,0,0,2,1,0,0
696910,1,0,0,4,1,0,0
696930,1,0,5000,15,23,0,0
696940,1,0,13,37,13,0,0
696990,1,0,0,68,73,0,0
697000,1,0,0,1,2,0,0
697130,1,0,23,18,7,0,0
697160,1,0,0,3,2,0,0
697260,1,0,0,18,13,0,0
697360,1,0,0,0,1,0,0
697370,1,0,27,22,11,0,0
697450,1,0,0,1,0,0,0
697490,1,0,1,0,6,0,0
697530,1,0,6,8,7,0,0
697550,1,0,0,467,55,0,0
697580,1,0,0,18,6,0,0
697600,1,0,9,7,0,0,0
697610,1,0,22,149,21,0,0
697630,1,0,0,64,65,0,0
697650,1,0,25,47,3,0,0
697660,1,0,24,25,4,0,0
697680,1,0,0,4,0,0,0
697710,1,0,16,7,1,0,0
697730,1,0,0,1,1,0,0
697800,1,0,0,17,4,0,0
697850,1,0,156,12,19,0,0
697870,1,0,19,7,7,0,0
697890,1,0,0,1,0,0,0
697910,1,0,12,8,0,0,0
697930,1,0,555,31,29,1,1
697950,1,0,0,2,0,0,0
697960,1,0,0,10,8,0,0
697970,1,0,0,16,5,0,0
698040,1,0,13,8,3,0,0
698050,1,0,5,62,14,0,0
698100,1,0,0,3,1,0,0
698110,1,0,36,20,8,0,0
698160,1,0,0,2,7,0,0
698260,1,0,0,169,22,0,0
698300,1,0,17,72,15,0,0
698320,1,0,13,3,8,0,0
698330,1,0,13,55,13,20,20
698410,1,0,0,4,3,0,0
698450,1,0,12,28,3,0,0
698480,1,0,0,2,0,0,0
698500,1,0,0,12,2,0,0
698520,1,0,0,11,2,0,0
698540,1,0,32,334,45,0,0
698570,1,0,0,4,0,0,0
698590,1,0,14,13,4,0,0
698610,1,0,0,1,0,0,0
698620,1,0,0,8,1,0,0
698640,1,0,54,436,132,0,0
698650,1,0,8,12,0,0,0
698710,1,0,15,25,12,0,0
698720,1,0,602,347,64,0,0
698740,1,0,2,66,34,0,0
698770,1,0,9,15,3,0,0
698780,1,0,0,108556,3588,162,99
698790,1,0,18,19,1,0,0
698830,1,0,15,20,15,0,0
698870,1,0,85,166,50,0,0
698880,1,0,0,6,1,0,0
698910,1,0,0,16,3,0,0
698950,1,0,0,20,4,0,0
698960,1,0,0,1,0,0,0
698980,1,0,348,5,2,0,0
699010,1,0,10,6,5,0,0
699040,0,0,0,65,37,0,0
699080,1,0,12,64,8,0,0
699100,1,0,11,10,8,0,0
699150,1,0,3,46,4,0,0
699160,1,0,0,17,20,0,0
699170,1,0,43,410,32,0,0
699180,1,0,10,233,23,0,0
699230,1,0,30,7,0,0,0
699240,1,0,15,20,8,1,1
699370,1,0,0,0,2,0,0
699390,1,0,0,43,4,0,0
699410,1,0,0,11,1,0,0
699460,1,0,316,4,9,0,0
699470,1,0,0,0,1,0,0
699480,1,0,80,9,16,0,0
699510,1,0,0,5,2,0,0
699550,1,0,21,14,28,0,0
699570,0,0,11,0,3,0,0
699590,1,0,5000,25,14,0,0
699600,1,0,34,80,3,0,0
699670,1,0,13,158,50,0,0
699680,1,0,1,4,10,0,0
699700,1,0,21,107,31,0,0
699720,1,0,0,20,2,0,0
699740,1,0,27,87,48,0,0
699750,1,0,38,36,10,0,0
699760,1,0,0,22,39,0,0
699770,1,0,7,24,16,0,0
699780,1,0,28,34,5,0,0
699790,1,0,0,2,1,0,0
699820,1,0,10,3,4,0,0
699850,1,0,3,1,0,0,0
699860,1,0,28,4,3,0,0
699870,1,0,15,13,22,0,0
699920,1,0,30,185,37,31,31
699930,1,0,0,1,0,0,0
699940,1,0,19,24,10,0,0
699970,1,0,0,2,3,0,0
699990,1,0,10,3,4,0,0
700030,1,0,0,1524,2223,77,77
700050,1,0,11,0,1,0,0
700140,1,0,0,6,0,0,0
700160,1,0,14,98,6,0,0
700170,1,0,8,64,10,0,0
700270,1,0,16,2,1,0,0
700330,1,0,29,19534,3621,216,46
700400,1,0,30,4,1,0,0
700440,1,0,4,17,10,0,0
700450,1,0,0,1,0,0,0
700460,1,0,10,4,1,0,0
700470,1,0,0,113,39,187,187
700480,1,0,20,82,26,0,0
700490,1,0,0,9,0,0,0
700510,0,0,19,9,1,0,0
700520,1,0,32,30,1,0,0
700540,1,0,0,3,1,0,0
700560,1,0,5,3,4,0,0
700570,1,0,34,72,41,0,0
700590,1,0,0,10,2,0,0
700610,1,0,23,0,1,0,0
700620,1,0,0,9,3,0,0
700650,1,0,0,6,1,0,0
700660,1,0,38,58,26,0,0
700730,1,0,0,2,0,0,0
700750,1,0,0,7,6,0,0
700770,1,0,22,27,23,0,0
700780,1,0,109,16,14,0,0
700830,1,0,20,8,0,0,0
700880,1,0,0,1,0,0,0
700910,1,0,0,3,0,0,0
700920,1,0,12,6,2,0,0
700940,1,0,0,2,3,0,0
700990,1,0,0,5,5,0,0
701010,1,0,0,4,1,0,0
701040,1,0,111,36,0,0,0
701080,1,0,0,17,3,0,0
701100,1,0,0,32,11,0,0
701160,1,0,28,736,377,0,0
701280,1,0,26,9,5,0,0
701290,1,0,20,13,2,0,0
701370,1,0,0,1,1,0,0
701380,1,0,0,82,1,0,0
701420,1,0,0,17,0,0,0
701440,1,0,37,26,1,0,0
701460,1,0,0,5,5,0,0
701470,1,0,5,63,6,0,0
701540,1,0,8,26,17,0,0
701620,1,0,0,12,7,0,0
701680,0,0,0,0,2,0,0
701720,1,0,1596,60,28,0,0
701730,1,0,7,44,1,0,0
701740,1,0,19,9,6,0,0
701760,1,0,27,27,9,0,0
701800,1,0,0,5,0,0,0
701810,1,0,24,17,0,0,0
701860,1,0,18,36,6,0,0
701870,1,0,0,16,3,0,0
701880,1,0,7,2,0,0,0
701890,1,0,8,3,0,0,0
701900,1,0,0,28,3,0,0
701910,1,0,16,13,0,0,0
701930,0,0,13,468,11,0,0
701940,1,0,0,7,0,0,0
701950,1,0,0,6,1,0,0
701960,1,0,0,2,1,0,0
701970,1,0,0,10,1,0,0
701990,1,0,0,1,1,0,0
702030,1,0,0,21,2,0,0
702080,1,0,11,44,36,0,0
702110,1,0,20,68,15,109,109
702120,1,0,18,155,110,0,0
702150,1,0,3,3,2,0,0
702160,1,0,0,34,12,0,0
702180,1,0,66,3,1,0,0
702200,1,0,300,43,55,3,3
702210,1,0,0,80,28,0,0
702220,1,0,0,17,6,0,0
702270,1,0,0,12,1,0,0
702300,1,0,30,8,0,0,0
702310,1,0,15,2,1,0,0
702320,1,0,87,163,135,3,3
702360,1,0,0,4,0,0,0
702430,1,0,0,16,11,0,0
702510,1,0,0,5,4,0,0
702550,1,0,0,1,2,0,0
702670,1,0,20,1487,290,0,0
702700,1,0,32,80,84,0,0
702790,1,0,1,11,2,0,0
702810,1,0,29,919,86,7,12
702820,1,0,14,1,0,0,0
702890,1,0,42,1216,439,2721,3552
702910,1,0,5000,18,17,0,0
702940,1,0,41,10,1,0,0
703000,1,0,0,3,0,0,0
703030,1,0,0,7,1,0,0
703040,1,0,21,29,43,0,0
703050,1,0,28,7,2,0,0
703060,1,0,0,22,13,0,0
703070,1,0,0,20,9,0,0
703090,1,0,0,13,13,0,0
703120,1,0,21,8,3,0,0
703140,1,18,0,3,2,0,0
703180,1,0,39,40,7,0,0
703200,1,0,0,0,1,0,0
703210,1,0,24,15,6,0,0
703250,1,0,10,6,1,0,0
703260,1,0,0,1,1,0,0
703270,1,0,0,8,7,0,0
703280,1,0,0,297,119,0,0
703310,1,0,0,19,8,0,0
703320,1,0,0,167,7,0,0
703360,1,0,0,3,2,0,0
703400,1,0,20,22,15,0,0
703430,1,0,0,11,7,0,0
703500,1,0,10,22,2,0,0
703510,1,0,0,108,41,0,0
703530,1,0,1,14,13,0,0
703540,1,0,0,8,2,0,0
703600,1,0,50,30,13,0,0
703620,1,0,20,43,4,0,0
703630,1,0,9,34,3,0,0
703700,1,0,17,1652,477,136,262
703720,1,0,17,10,1,0,0
703730,1,0,0,25,4,0,0
703750,1,0,5,2,11,0,0
703760,1,0,16,10,8,0,0
703800,1,0,0,4,0,0,0
703820,1,0,0,0,1,0,0
703840,1,0,17,317,47,0,0
703870,1,0,309,19,8,0,0
703880,1,0,13,67,11,0,0
703920,1,0,36,17,37,0,0
703940,1,0,0,83,29,2,2
703950,1,0,46,458,153,14,14
703980,1,0,0,55,20,0,0
704010,1,0,0,29,8,0,0
704030,1,0,0,392,126,0,0
704040,1,0,17,197,123,3,3
704070,1,0,0,6,2,0,0
704140,1,7,0,3,3,0,0
704190,1,0,159,11,6,0,0
704200,1,0,24,54,3,0,0
704210,1,0,0,273,268,0,0
704230,1,0,64,86,76,211,211
704270,1,0,50,1377,1673,187,234
704300,1,0,0,31,9,0,0
704310,1,0,6,8,3,0,0
704350,1,0,29,1,1,0,0
704360,1,0,9,92,6,0,0
704370,1,0,0,1,2,0,0
704430,1,0,0,1,1,0,0
704440,1,0,13,31,1,0,0
704450,1,0,0,966,278,65,65
704460,1,0,5,9,25,1,1
704470,1,0,480,108,1,0,0
704480,1,0,0,18,4,0,0
704490,1,0,5,4,20,1,1
704500,1,0,5,6,7,1,1
704510,1,0,0,51,9,0,0
704640,1,0,106,119,19,0,0
704660,1,0,11,1,0,0,0
704670,1,0,29,2,0,0,0
704680,1,18,10,25,5,0,0
704690,1,0,9,96,38,0,0
704700,1,0,0,5,0,0,0
704750,1,0,0,1,2,0,0
704760,1,0,17,9,3,0,0
704830,1,0,35,93,75,0,0
704840,1,0,22,115,7,0,0
704850,1,0,24,1854,528,133,147
704860,1,0,14,59,6,0,0
704880,1,0,26,20,13,0,0
704910,1,0,0,67,2,0,0
704940,1,0,4,0,4,0,0
704950,1,0,0,29,11,0,0
704990,1,0,12,4,1,0,0
705020,1,0,17,11,2,0,0
705050,1,0,19,7,10,0,0
705060,1,0,0,18,29,0,0
705070,1,0,12,26,33,1,1
705090,1,0,5000,21,13,0,0
705100,1,0,0,63,12,0,0
705120,1,16,18,1966,187,127,149
705150,1,0,0,58,17,0,0
705210,1,0,19,9,2,0,0
705220,1,0,0,3480,387,229,243
705230,1,0,0,1,5,0,0
705240,1,0,35,24,1,0,0
705250,1,0,28,13,3,0,0
705260,1,0,9,9,9,0,0
705280,1,0,0,174,34,0,0
705290,1,0,8,112,24,0,0
705300,1,0,0,12,16,0,0
705370,1,0,0,49,32,0,0
705380,1,0,8,20,2,0,0
705390,1,0,0,6,7,0,0
705400,1,0,5000,24,43,0,0
705410,1,0,0,20,11,0,0
705420,1,0,5000,28,39,0,0
705430,1,0,5000,18,17,0,0
705440,1,0,0,3,1,0,0
705450,1,0,22,45,4,0,0
705500,1,0,35,21,0,0,0
705530,1,0,35,4,0,0,0
705550,1,0,0,6,2,0,0
705610,1,0,0,36,12,0,0
705620,1,0,22,31,5,0,0
705640,1,0,5,15,11,0,0
705670,1,0,30,39,3,1,1
705710,1,0,1011,29,59,0,0
705740,1,0,22,27,15,0,0
705750,1,0,2,34,5,0,0
705780,1,0,15,6,1,0,0
705800,1,0,0,5,3,0,0
705810,0,0,0,123,46,437,437
705840,1,0,0,15,18,0,0
705860,1,0,0,9,3,0,0
705870,1,0,0,31,3,0,0
705920,1,0,0,3,0,0,0
705930,0,0,0,1,1,0,0
706010,1,0,0,1,2,0,0
706020,1,0,45,292,133,0,0
706030,1,0,12,7,2,0,0
706130,1,0,9,88,9,0,0
706200,1,0,0,5,2,0,0
706210,1,0,10,0,1,0,0
706240,1,0,0,11,2,0,0
706270,1,0,21,2,0,0,0
706280,1,0,3,17,3,0,0
706320,1,0,5000,23,14,0,0
706330,1,0,5000,21,13,0,0
706350,1,0,9,3,0,0,0
706370,1,0,658,4,1,0,0
706380,1,0,1018,1,1,0,0
706390,1,0,332,6,2,0,0
706490,1,0,101,71,57,0,0
706510,1,0,33,18,0,0,0
706560,1,0,0,136,9,0,0
706570,1,0,3,3,2,0,0
706690,1,0,0,1,9,0,0
706710,1,0,49,13,2,0,0
706840,1,0,0,16,26,0,0
706880,1,0,24,11,4,0,0
706920,1,0,11,30,5,0,0
706960,1,0,27,36,10,0,0
706990,1,0,0,2703,1084,0,0
707000,1,0,2,2,4,0,0
707010,1,0,51,1061,427,2951,5759
707060,1,0,24,1,8,0,0
707110,1,0,0,6,3,0,0
707140,1,0,0,1,14,0,0
707220,1,0,0,4,3,0,0
707230,1,0,11,10,4,0,0
707300,1,0,78,259,85,0,0
707320,1,0,14,6,4,0,0
707350,1,0,20,9,4,0,0
707370,1,0,5000,15,18,0,0
707380,1,0,5000,19,22,1,1
707400,1,0,0,55,14,0,0
707450,1,0,0,13,11,0,0
707470,1,0,10,2,0,0,0
707560,1,0,0,3,1,0,0
707580,1,0,0,71,17,0,0
707590,1,0,315,58,21,0,0
707610,1,0,0,4,2,0,0
707680,1,0,0,517,138,17,19
707720,1,0,50,6,5,0,0
707750,1,0,0,3,5,0,0
707770,1,0,0,3,6,0,0
707850,1,0,0,5,2,0,0
707860,1,0,0,2,4,0,0
707870,1,0,7,85,35,0,0
707920,1,0,35,10,9,0,0
707960,1,0,177,6,6,0,0
708100,1,0,0,36,15,0,0
708120,1,0,0,6,5,0,0
708140,1,0,17,2,0,0,0
708150,1,0,23,24,4,0,0
708160,0,0,0,10,1,0,0
708190,1,0,0,14,10,0,0
708260,1,0,15,43,5,0,0
708280,1,0,0,2,0,0,0
708300,1,0,43,29,9,0,0
708310,1,0,58,35,12,0,0
708340,1,0,17,108,28,300,300
708370,1,0,0,33,20,0,0
708430,1,0,24,14,22,0,0
708450,1,0,0,14,5,0,0
708480,1,0,0,5,8,0,0
708510,1,0,0,4,11,0,0
708580,1,0,31,140,36,0,0
708630,1,0,0,0,5,0,0
708640,1,0,27,21,3,0,0
708680,1,0,4,54,3,0,0
708710,1,0,0,7,5,0,0
708760,1,0,32,35,6,0,0
708780,1,0,16,12,0,0,0
708790,1,0,24,9,5,0,0
708800,1,0,0,42,20,0,0
708820,1,0,107,19,3,0,0
708830,1,0,0,2,2,0,0
708850,1,0,21,19,3,0,0
708870,1,0,0,7,0,0,0
708890,1,0,0,32,4,0,0
708920,1,0,21,39,7,0,0
708930,1,0,213,7,13,0,0
708940,1,0,38,58,19,3,3
708950,1,0,37,28,5,0,0
708970,1,0,31,30,4,0,0
709020,1,0,0,0,1,0,0
709050,1,0,3,3,22,0,0
709080,1,0,0,14,0,0,0
